ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,,taxonomy
4330849,Bacteria,P:SR1,P:SR1,P:SR1,P:SR1,P:SR1,P:SR1,,Bacteria; P:SR1; P:SR1; P:SR1; P:SR1; P:SR1; P:SR1
4405146,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
4418016,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
4329788,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
1058630,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
4432435,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
893048,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
1051082,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
215507,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
807548,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,cc_115,cc_115,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; cc_115; cc_115
362470,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,cc_115,cc_115,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; cc_115; cc_115
181074,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,cc_115,cc_115,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; cc_115; cc_115
233573,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,[Eubacterium],[Eubacterium] cylindroides,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; [Eubacterium]; [Eubacterium] cylindroides
1131759,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,[Eubacterium],[Eubacterium],,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; [Eubacterium]; [Eubacterium]
4410938,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,[Eubacterium],[Eubacterium] biforme,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; [Eubacterium]; [Eubacterium] biforme
4310326,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,Allobaculum,Allobaculum,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; Allobaculum; Allobaculum
851715,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,[Eubacterium],[Eubacterium] dolichum,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; [Eubacterium]; [Eubacterium] dolichum
493391,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,[Eubacterium],[Eubacterium] dolichum,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; [Eubacterium]; [Eubacterium] dolichum
539581,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,[Eubacterium],[Eubacterium] dolichum,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; [Eubacterium]; [Eubacterium] dolichum
548587,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,[Eubacterium],[Eubacterium] dolichum,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; [Eubacterium]; [Eubacterium] dolichum
4419380,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,Bulleidia,Bulleidia,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; Bulleidia; Bulleidia
851824,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,Bulleidia,Bulleidia,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; Bulleidia; Bulleidia
851938,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,Bulleidia,Bulleidia moorei,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; Bulleidia; Bulleidia moorei
524633,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,F:Erysipelotrichaceae,F:Erysipelotrichaceae,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; F:Erysipelotrichaceae; F:Erysipelotrichaceae
4144206,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,F:Erysipelotrichaceae,F:Erysipelotrichaceae,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; F:Erysipelotrichaceae; F:Erysipelotrichaceae
216989,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,F:Erysipelotrichaceae,F:Erysipelotrichaceae,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; F:Erysipelotrichaceae; F:Erysipelotrichaceae
4468891,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,F:Erysipelotrichaceae,F:Erysipelotrichaceae,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; F:Erysipelotrichaceae; F:Erysipelotrichaceae
145801,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,F:Erysipelotrichaceae,F:Erysipelotrichaceae,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; F:Erysipelotrichaceae; F:Erysipelotrichaceae
4379449,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,F:Erysipelotrichaceae,F:Erysipelotrichaceae,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; F:Erysipelotrichaceae; F:Erysipelotrichaceae
592616,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,F:Erysipelotrichaceae,F:Erysipelotrichaceae,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; F:Erysipelotrichaceae; F:Erysipelotrichaceae
929836,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,Coprobacillus,Coprobacillus cateniformis,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; Coprobacillus; Coprobacillus cateniformis
3855938,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,Coprobacillus,Coprobacillus,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; Coprobacillus; Coprobacillus
233953,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,Coprobacillus,Coprobacillus,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; Coprobacillus; Coprobacillus
151870,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,Coprobacillus,Coprobacillus,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; Coprobacillus; Coprobacillus
4364176,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,Sharpea,Sharpea,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; Sharpea; Sharpea
4480861,Bacteria,P:Firmicutes,C:Erysipelotrichi,O:Erysipelotrichales,F:Erysipelotrichaceae,Catenibacterium,Catenibacterium,,Bacteria; P:Firmicutes; C:Erysipelotrichi; O:Erysipelotrichales; F:Erysipelotrichaceae; Catenibacterium; Catenibacterium
1105876,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Dialister,Dialister,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Dialister; Dialister
128382,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Dialister,Dialister,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Dialister; Dialister
1028501,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Dialister,Dialister,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Dialister; Dialister
225846,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Dialister,Dialister,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Dialister; Dialister
246930,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Dialister,Dialister,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Dialister; Dialister
753638,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Dialister,Dialister,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Dialister; Dialister
4318284,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Dialister,Dialister,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Dialister; Dialister
4480923,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Dialister,Dialister,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Dialister; Dialister
4326870,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Dialister,Dialister,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Dialister; Dialister
237288,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Schwartzia,Schwartzia,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Schwartzia; Schwartzia
4449226,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Schwartzia,Schwartzia,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Schwartzia; Schwartzia
4354493,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Schwartzia,Schwartzia,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Schwartzia; Schwartzia
254476,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Schwartzia,Schwartzia,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Schwartzia; Schwartzia
4446574,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Selenomonas,Selenomonas,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Selenomonas; Selenomonas
4339002,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Selenomonas,Selenomonas,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Selenomonas; Selenomonas
4368771,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Selenomonas,Selenomonas,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Selenomonas; Selenomonas
28118,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Selenomonas,Selenomonas,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Selenomonas; Selenomonas
4455183,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Selenomonas,Selenomonas,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Selenomonas; Selenomonas
4439690,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Selenomonas,Selenomonas,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Selenomonas; Selenomonas
502919,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Selenomonas,Selenomonas,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Selenomonas; Selenomonas
4318102,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,F:Veillonellaceae,F:Veillonellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; F:Veillonellaceae; F:Veillonellaceae
3581175,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,F:Veillonellaceae,F:Veillonellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; F:Veillonellaceae; F:Veillonellaceae
4338745,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,F:Veillonellaceae,F:Veillonellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; F:Veillonellaceae; F:Veillonellaceae
4320518,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Selenomonas,Selenomonas,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Selenomonas; Selenomonas
92263,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Selenomonas,Selenomonas,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Selenomonas; Selenomonas
157424,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,F:Veillonellaceae,F:Veillonellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; F:Veillonellaceae; F:Veillonellaceae
2530636,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Megamonas,Megamonas,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Megamonas; Megamonas
219064,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Megamonas,Megamonas,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Megamonas; Megamonas
851726,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Megasphaera,Megasphaera,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Megasphaera; Megasphaera
4296242,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Megasphaera,Megasphaera,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Megasphaera; Megasphaera
4456252,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Megasphaera,Megasphaera,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Megasphaera; Megasphaera
41128,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Megasphaera,Megasphaera,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Megasphaera; Megasphaera
1903527,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Megasphaera,Megasphaera,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Megasphaera; Megasphaera
52166,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Megasphaera,Megasphaera,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Megasphaera; Megasphaera
4425368,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Megasphaera,Megasphaera,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Megasphaera; Megasphaera
85594,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Veillonella,Veillonella,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Veillonella; Veillonella
4440670,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Veillonella,Veillonella,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Veillonella; Veillonella
4328910,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Veillonella,Veillonella parvula,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Veillonella; Veillonella parvula
4475758,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Veillonella,Veillonella dispar,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Veillonella; Veillonella dispar
4388775,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Veillonella,Veillonella dispar,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Veillonella; Veillonella dispar
4458306,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Veillonella,Veillonella dispar,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Veillonella; Veillonella dispar
4410401,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Veillonella,Veillonella dispar,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Veillonella; Veillonella dispar
3128077,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Veillonella,Veillonella,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Veillonella; Veillonella
1023075,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Veillonella,Veillonella,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Veillonella; Veillonella
4397439,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,F:Veillonellaceae,F:Veillonellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; F:Veillonellaceae; F:Veillonellaceae
2829179,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Acidaminococcus,Acidaminococcus,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Acidaminococcus; Acidaminococcus
731422,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Phascolarctobacterium,Phascolarctobacterium,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Phascolarctobacterium; Phascolarctobacterium
4311621,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Phascolarctobacterium,Phascolarctobacterium,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Phascolarctobacterium; Phascolarctobacterium
4328241,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Phascolarctobacterium,Phascolarctobacterium,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Phascolarctobacterium; Phascolarctobacterium
22697,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Succiniclasticum,Succiniclasticum,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Succiniclasticum; Succiniclasticum
268506,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Veillonellaceae,Succiniclasticum,Succiniclasticum,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Veillonellaceae; Succiniclasticum; Succiniclasticum
389371,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
197539,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
719098,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,F:Lachnospiraceae,F:Lachnospiraceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; F:Lachnospiraceae; F:Lachnospiraceae
3537197,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,Anaerostipes,Anaerostipes,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; Anaerostipes; Anaerostipes
4366728,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,Dorea,Dorea,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; Dorea; Dorea
4470603,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,Dorea,Dorea,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; Dorea; Dorea
4366867,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,[Ruminococcus],[Ruminococcus],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; [Ruminococcus]; [Ruminococcus]
4481629,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,[Ruminococcus],[Ruminococcus] torques,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; [Ruminococcus]; [Ruminococcus] torques
4482983,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,[Ruminococcus],[Ruminococcus],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; [Ruminococcus]; [Ruminococcus]
54563,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,[Ruminococcus],[Ruminococcus] gnavus,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; [Ruminococcus]; [Ruminococcus] gnavus
291387,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,Dorea,Dorea,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; Dorea; Dorea
583500,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,Dorea,Dorea,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; Dorea; Dorea
563803,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,F:Lachnospiraceae,F:Lachnospiraceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; F:Lachnospiraceae; F:Lachnospiraceae
4004998,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,F:Lachnospiraceae,F:Lachnospiraceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; F:Lachnospiraceae; F:Lachnospiraceae
162491,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Lachnospiraceae,F:Lachnospiraceae,F:Lachnospiraceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Lachnospiraceae; F:Lachnospiraceae; F:Lachnospiraceae
